id,created,recaptcha_score,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers
1120,2020-01-06 00:31:32.907209,,13000,684,6000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,6,1,México,Victoria,godin,cursos,itservices,nomina,N,hombre,universidad,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,
1121,2020-01-06 01:50:31.225411,,118000,6211,1000000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),42,21,3,México,Cdmx,directivo,escuela,corp,nomina,Y,hombre,maestria,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,Y,,,,,,,,Y,,,,,Y,Y,,,Y,,Y,,,Y,Y,Y,Y,Y,Y,,Y,Y
1122,2020-01-06 03:06:58.293777,,35000,1842,100000,0,2,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),42,17,5,México,CHIHUAHUA,godin,trabajo,gobierno,nomina,N,hombre,maestria,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,
1123,2020-01-06 04:02:13.060304,,16000,842,40000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),57,30,3,México,Puebla,godin,escuela,uni,nomina,N,hombre,maestria,,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,Y,,,Y,,,Y
1124,2020-01-06 06:25:43.477865,,45000,2368,4500,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,7,1,México,CDMX,godin,trabajo,itservices,hibrido,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,
1125,2020-01-06 06:51:40.636351,,25000,1316,0,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),25,3,1,México,Tijuana,independiente,escuela,freelance,freelance,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,
1126,2020-01-06 07:08:47.17126,,95000,5000,200000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),38,17,3,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,Y,Y,,Y,,Y,,,Y,Y,,Y,,,Y
1127,2020-01-06 14:37:20.806425,,34000,1789,15000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),51,31,6,México,CDMX,directivo,autodidacta,corp,nomina,N,hombre,maestria,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,
1128,2020-01-06 15:38:24.52649,,40000,2105,500000,0,4,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),38,15,10,México,Puebla,godin,escuela,corp,nomina,N,hombre,pasante,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,,Y,,,,,,Y,,,Y,,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y
1129,2020-01-06 15:57:37.705621,,19000,1000,15000,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,15,14,México,León,godin,escuela,itservices,nomina,N,mujer,universidad,,Y,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,
1130,2020-01-06 16:07:40.401297,,21000,1105,10000,0,1,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,8,3,México,Morelia,godin,escuela,itservices,nomina,Y,hombre,universidad,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,,,Y,,
1131,2020-01-06 16:12:35.430091,,32000,1684,0,0,3,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),40,17,15,México,Ciudad Obregón,godin,escuela,itservices,nomina,N,hombre,universidad,,,,,,,,,Y,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,Y,,Y,Y
1132,2020-01-06 16:15:25.724696,,7000,368,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,1,1,México,CDMX,godin,cursos,itservices,nomina,N,hombre,pasante,,,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,
1133,2020-01-06 16:28:19.64905,,46000,2421,50000,0,12,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,13,2,México,"San Francisco del Rincón, Guanajuato",godin,escuela,itservices,hibrido,Y,hombre,maestria,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y
1134,2020-01-06 16:35:29.46201,,44000,2316,0,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,6,3,México,Aguascalientes,godin,autodidacta,itservices,hibrido,Y,hombre,pasante,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,
1135,2020-01-06 16:36:56.315119,,50000,2632,50000,0,3,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),47,20,10,México,Morelia,directivo,escuela,itservices,hibrido,Y,hombre,universidad,,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,Y,Y,,Y,,Y,,,
1136,2020-01-06 16:42:15.813327,,28000,1474,0,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),43,16,1,México,CDMX,godin,autodidacta,startup,honorarios,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,
1137,2020-01-06 16:42:31.653984,,45000,2368,17500,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),34,9,3,México,CDMX,godin,escuela,itservices,hibrido,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,
1138,2020-01-06 16:43:29.607699,,56000,2947,40000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,5,1,México,CDMX,godin,escuela,itservices,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,
1139,2020-01-06 16:48:07.317063,,60000,3158,250000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),47,25,12,México,CDMX,directivo,escuela,corp,nomina,Y,mujer,maestria,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,Y,Y,Y,Y,Y,,,
1140,2020-01-06 16:50:37.053702,,23000,1211,9000,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,4,1,México,CDMX,godin,cursos,isv,honorarios,N,hombre,universidad,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,2020-01-06 16:59:33.912976,,17000,895,198000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),30,6,6,México,Torreón,godin,escuela,corp,nomina,N,hombre,universidad,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,
1142,2020-01-06 17:07:44.249907,,38000,2000,20000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),36,12,8,México,Monterrey,godin,escuela,corp,nomina,N,hombre,universidad,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,
1143,2020-01-06 17:10:48.314695,,30000,1579,350000,0,2,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,8,1,México,Estado de México,godin,cursos,startup,nomina,N,hombre,universidad,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y
1144,2020-01-06 17:11:45.903541,,20000,1053,18000,0,40,1,Elemental: Sé lo básico para sobrevivir (ILR 1),28,6,1,México,Querétaro,godin,escuela,itservices,hibrido,N,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,
1145,2020-01-06 17:15:02.528466,,51000,2684,70000,0,15,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,5,2,México,CDMX,godin,escuela,corp,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,Y,,Y
1146,2020-01-06 17:37:38.312704,,65000,3421,0,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),38,15,9,México,Hermosillo,emprendedor,escuela,itservices,honorarios,Y,hombre,maestria,,,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,,,,,,Y,Y,,Y,Y,,,,,,Y,
1147,2020-01-06 17:41:28.33164,,59500,3132,55000,0,8,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,11,5,México,León,godin,escuela,itservices,hibrido,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,,
1148,2020-01-06 17:42:22.229897,,19300,1016,15000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),25,3,3,México,Aguascalientes,godin,autodidacta,corp,nomina,N,mujer,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,,Y,Y,,,Y
1149,2020-01-06 17:42:47.727446,,36121,1901,36730,0,6,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,9,3,México,Aguascalientes,godin,escuela,itservices,hibrido,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,,,
1150,2020-01-06 17:45:38.423659,,45000,2368,450000,0,1,1,Elemental: Sé lo básico para sobrevivir (ILR 1),34,8,1,México,CDMX,godin,escuela,itservices,nomina,N,mujer,universidad,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,
1151,2020-01-06 17:52:23.137226,,55000,2895,30000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),40,18,1,México,Mérida,otro,escuela,itservices,freelance,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,
1152,2020-01-06 17:53:07.259652,,47500,2500,47500,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,10,3,México,CDMX,directivo,escuela,itservices,hibrido,N,mujer,universidad,,,,,,,Y,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,Y,,Y,,,Y,,,Y,Y,,,,
1153,2020-01-06 17:53:47.410992,,59000,3105,30000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),36,14,8,México,CDMX,godin,escuela,isv,hibrido,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,
1154,2020-01-06 17:56:35.942749,,6000,316,3000,0,50,1,Elemental: Sé lo básico para sobrevivir (ILR 1),22,1,1,México,Puebla,godin,escuela,itservices,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,2020-01-06 18:02:54.737393,,10000,526,140000,0,20,1,Elemental: Sé lo básico para sobrevivir (ILR 1),23,1,1,México,Puebla,godin,autodidacta,startup,nomina,N,hombre,pasante,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,,,,,,,,,,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
1156,2020-01-06 18:06:17.293273,,28000,1474,0,0,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,8,4,México,Hermosillo,godin,autodidacta,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,Y,,Y,Y,,,,
1157,2020-01-06 18:07:21.638456,,174000,9158,250000,0,30,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),34,11,1,México,CDMX,directivo,escuela,startup,nomina,N,hombre,maestria,,,,,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,Y,Y,,Y,,Y,Y,,Y
1158,2020-01-06 18:12:18.040575,,55000,2895,690000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),35,14,9,México,Hermosillo,otro,trabajo,itservices,nomina,Y,hombre,universidad,,Y,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,Y,,,,,
1159,2020-01-06 18:15:16.921577,,14130,744,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,10,0,México,Los Mochis,otro,escuela,corp,nomina,N,mujer,universidad,,,Y,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,2020-01-06 18:17:10.504959,,54000,2842,2000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),25,3,3,México,Hermosillo,godin,escuela,itservices,nomina,Y,hombre,universidad,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,Y,,Y
1161,2020-01-06 18:26:50.771861,,52000,2737,600000,0,40,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),34,6,5,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,Y,,
1162,2020-01-06 18:27:38.717967,,45000,2368,150000,0,50,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),28,5,1,México,Guadalajara,godin,cursos,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y,,Y,,,Y
1163,2020-01-06 18:28:43.26288,,30300,1595,306250,0,28,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),39,12,1,México,CDMX,godin,trabajo,itservices,hibrido,N,hombre,universidad,Y,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,
1164,2020-01-06 18:29:54.115336,,115000,6053,300000,0,30,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,11,1,México,CDMX,directivo,escuela,startup,nomina,N,hombre,posgrado,,,,,,,Y,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,,,Y
1165,2020-01-06 18:43:01.029284,,60000,3158,350000,0,35,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),32,15,1,México,Monterrey,godin,autodidacta,isv,nomina,N,hombre,maestria,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,Y,Y,,Y,,Y,Y,Y,Y
1166,2020-01-06 18:53:24.146415,,38000,2000,60000,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),28,6,1,México,Guadalajara,godin,autodidacta,itservices,nomina,Y,hombre,maestria,,,,,Y,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,Y
1167,2020-01-06 18:58:03.417637,,28000,1474,50000,0,12,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,8,5,México,Saltillo,godin,escuela,isv,nomina,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,Y,,Y,,,
1168,2020-01-06 19:04:49.005231,,13900,732,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,0,0,México,CDMX,godin,autodidacta,itservices,honorarios,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
